delta change = 
         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40
   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75   1689.75
   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50   1690.50
   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25   1691.25
   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00   1692.00
   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75   1692.75
   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50   1693.50
   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25   1694.25
   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00   1695.00
   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75   1695.75
   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50   1696.50
   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25   1697.25
   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00   1698.00
   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75   1698.75
   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50   1699.50
   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25   1700.25
   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00   1701.00
   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75   1701.75
   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50   1702.50
   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25   1703.25
   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00   1704.00
   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75   1704.75
   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50   1705.50
   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25   1706.25
   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00   1707.00
   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75   1707.75
   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50   1708.50
   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25   1709.25
   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00   1710.00
   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75   1710.75
   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50   1711.50
   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25   1712.25
   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00   1713.00
   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75   1713.75
   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50   1714.50
   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25   1715.25
   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00   1716.00
   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75   1716.75
   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50   1717.50
   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25   1718.25
   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00   1719.00
   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75   1719.75
   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50   1720.50
   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25   1721.25
   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00   1722.00
   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75   1722.75
   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50   1723.50
   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25   1724.25
   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00   1725.00
   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75   1725.75
   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50   1726.50
   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25   1727.25
   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00   1728.00
   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75   1728.75
   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50   1729.50
   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25   1730.25
   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00   1731.00
   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75   1731.75
   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50   1732.50
   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25   1733.25
   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00   1734.00
   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75   1734.75
   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50   1735.50
   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25   1736.25
   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00   1737.00
   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75   1737.75
   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50   1738.50
   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25   1739.25
   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00   1740.00
   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75   1740.75
